0,0,0,0,0,0,0,0,0
0.050042,0.1,0,0,0.100083,0,0,2,2
0.100083,0.2,0,0,0.200167,0,0,2,2
0.150125,0.3,0,0,0.30025,0,0,2,2
0.200167,0.4,0,0,0.400334,0,0,2,2
0.250209,0.5,0,0,0.500417,0,0,2,2
0.30025,0.6,0,0,0.6005,0,0,2,2
0.350292,0.7,0,0,0.700584,0,0,2,2
0.400334,0.8,0,0,0.800667,0,0,2,2
0.450375,0.9,0,0,0.900751,0,0,2,2
0.500417,1,0,0,1.000834,0,0,2,2
0.550459,1.1,0,0,1.100917,0,0,2,2
0.6005,1.2,0,0,1.201001,0,0,2,2
0.650542,1.3,0,0,1.301084,0,0,2,2
0.700584,1.4,0,0,1.401168,0,0,2,2
0.750626,1.5,0,0,1.501251,0,0,2,2
0.800667,1.6,0,0,1.601334,0,0,2,2
0.850709,1.7,0,0,1.701418,0,0,2,2
0.900751,1.8,0,0,1.801501,0,0,2,2
0.950792,1.9,0,0,1.901585,0,0,2,2
1.000834,2,0,0,2.001668,0,0,2,2
1.050876,2.1,0,0,2.101751,0,0,2,2
1.100917,2.2,0,0,2.201835,0,0,2,2
1.150959,2.3,0,0,2.301918,0,0,2,2
1.201001,2.4,0,0,2.402002,0,0,2,2
1.251043,2.5,0,0,2.502085,0,0,2,2
1.301084,2.6,0,0,2.602168,0,0,2,2
1.351126,2.7,0,0,2.702252,0,0,2,2
1.401168,2.8,0,0,2.802335,0,0,2,2
1.451209,2.9,0,0,2.902419,0,0,2,2
1.501251,3,0,0,3.002502,0,0,2,2
1.551293,3.1,0,0,3.102585,0,0,2,2
1.601334,3.2,0,0,3.202669,0,0,2,2
1.651376,3.3,0,0,3.302752,0,0,2,2
1.701418,3.4,0,0,3.402836,0,0,2,2
1.75146,3.5,0,0,3.502919,0,0,2,2
1.801501,3.6,0,0,3.603003,0,0,2,2
1.851543,3.7,0,0,3.703086,0,0,2,2
1.901585,3.8,0,0,3.803169,0,0,2,2
1.951626,3.9,0,0,3.903253,0,0,2,2
2.001668,4,0,0,4.003336,0,0,2,2
2.05171,4.1,0,0,4.10342,0,0,2,2
2.101751,4.2,0,0,4.203503,0,0,2,2
2.151793,4.3,0,0,4.303586,0,0,2,2
2.201835,4.4,0,0,4.40367,0,0,2,2
2.251877,4.5,0,0,4.503753,0,0,2,2
2.301918,4.6,0,0,4.603837,0,0,2,2
2.35196,4.7,0,0,4.70392,0,0,2,2
2.402002,4.8,0,0,4.804003,0,0,2,2
2.452043,4.9,0,0,4.904087,0,0,2,2
2.502085,5,0,0,5.00417,0,0,2,2
2.552127,5.1,0,0,5.104254,0,0,2,2
2.602168,5.2,0,0,5.204337,0,0,2,2
2.65221,5.3,0,0,5.30442,0,0,2,2
2.702252,5.4,0,0,5.404504,0,0,2,2
2.752294,5.5,0,0,5.504587,0,0,2,2
2.802335,5.6,0,0,5.604671,0,0,2,2
2.852377,5.7,0,0,5.704754,0,0,2,2
2.902419,5.8,0,0,5.804837,0,0,2,2
2.95246,5.9,0,0,5.904921,0,0,2,2
3.002502,6,0,0,6.005004,0,0,2,2
3.052544,6.1,0,0,6.105088,0,0,2,2
3.102585,6.2,0,0,6.205171,0,0,2,2
3.152627,6.3,0,0,6.305254,0,0,2,2
3.202669,6.4,0,0,6.405338,0,0,2,2
3.252711,6.5,0,0,6.505421,0,0,2,2
3.302752,6.6,0,0,6.605505,0,0,2,2
3.352794,6.7,0,0,6.705588,0,0,2,2
3.402836,6.8,0,0,6.805671,0,0,2,2
3.452877,6.9,0,0,6.905755,0,0,2,2
3.502919,7,0,0,7.005838,0,0,2,2
3.552961,7.1,0,0,7.105922,0,0,2,2
3.603003,7.2,0,0,7.206005,0,0,2,2
3.653044,7.3,0,0,7.306088,0,0,2,2
3.703086,7.4,0,0,7.406172,0,0,2,2
3.753128,7.5,0,0,7.506255,0,0,2,2
3.803169,7.6,0,0,7.606339,0,0,2,2
3.853211,7.7,0,0,7.706422,0,0,2,2
3.903253,7.8,0,0,7.806505,0,0,2,2
3.953294,7.9,0,0,7.906589,0,0,2,2
4.003336,8,0,0,8.006672,0,0,2,2
4.053378,8.1,0,0,8.106756,0,0,2,2
4.10342,8.2,0,0,8.206839,0,0,2,2
4.153461,8.3,0,0,8.306922,0,0,2,2
4.203503,8.4,0,0,8.407006,0,0,2,2
4.253545,8.5,0,0,8.507089,0,0,2,2
4.303586,8.6,0,0,8.607173,0,0,2,2
4.353628,8.7,0,0,8.707256,0,0,2,2
4.40367,8.8,0,0,8.807339,0,0,2,2
4.453711,8.9,0,0,8.907423,0,0,2,2
4.503753,9,0,0,9.007506,0,0,2,2
4.553795,9.1,0,0,9.10759,0,0,2,2
4.603837,9.2,0,0,9.207673,0,0,2,2
4.653878,9.3,0,0,9.307756,0,0,2,2
4.70392,9.4,0,0,9.40784,0,0,2,2
4.753962,9.5,0,0,9.507923,0,0,2,2
4.804003,9.6,0,0,9.608007,0,0,2,2
4.854045,9.7,0,0,9.70809,0,0,2,2
4.904087,9.8,0,0,9.808173,0,0,2,2
4.954128,9.9,0,0,9.908257,0,0,2,2
5.00417,10,0,0,10.00834,0,0,2,2
5.054212,10.1,0,0,10.108424,0,0,2,2
5.104254,10.2,0,0,10.208507,0,0,2,2
5.154295,10.3,0,0,10.30859,0,0,2,2
5.204337,10.4,0,0,10.408674,0,0,2,2
5.254379,10.5,0,0,10.508757,0,0,2,2
5.30442,10.6,0,0,10.608841,0,0,2,2
5.354462,10.7,0,0,10.708924,0,0,2,2
